Author Name,Rating,Review Text,Review Date,Sentiment (Rating-Based),is_duplicate_text,duplicate_same_author,Language,Review Text AR,Sentiment
fares KZ,2,"اليوم جيت لاول مرة و كنت متحمس لتجربة القهوة و لكن للاسف ما جربتها بسبب طول صف الانتظار و لا يوجد الا موظف واحد الي هو البريستا و الكاشير في نفس الوقت و الرجال كان يحاول يسوي الي يقدر عليه و لكن بسبب الزحمة انصرفت انا وكثير من الاشخاص بعد انتظار اكثر من ١٠ دقايق امام صندوق المحاسب للاسف مثل هذي التجربة تنفر العميل من دخول المحمصة خوفاً من تكرار نفس التجربة السيء و تعكس مدى اهتمام فريق شفل بعملائهم

*ملاحظة النجمتين وضعتها فقط امانة لاني لم اجرب القهوة",2022-12-23 10:34:34.906000+00:00,Negative,False,False,ar,اليوم جيت لاول مره و كنت متحمس لتجربه القهوه و لكن لاسف ما جربتها بسب طول صف الانتظار و لا يوجد الا موظف واحد الي هو البريستا و الكاشير في نفس الوقت و الرجال كان يحاول يسوي الي يقدر عليه و لكن بسب الزحمه انصرفت انا وكثير من الاشخاص بعد انتظار اكثر من ١٠ دقايق امام صندوق المحاسب لاسف مثل هذي التجربه تنفر العميل من دخول المحمصه خوفا من تكرار نفس التجربه السيء و تعكس مدي اهتمام فريق شفل بعملائهم ملاحظه النجمتين وضعتها فقط امانه لاني لم اجرب القهوه,negative
Fahad M,5,المحاصيل رائعة وتعامل جدا جميل وشكراً للاخ عبدالرحمن تعامله جدا رائع,2022-12-17 17:59:07.185000+00:00,Positive,False,False,ar,المحاصيل رائعه وتعامل جدا جميل وشكرا لاخ عبدالرحمن تعامله جدا رائع,positive
Raed Alghamdi,5,قهوتهم تفووووز وانصح الجميع بزيارته 👌🏻,2022-12-16 21:33:48.507000+00:00,Positive,False,False,ar,قهوتهم تفوز وانصح الجميع بزيارته,positive
شمس الا,3,جميله والخدمه ممتازه وسريعه,2022-12-15 21:06:13.066000+00:00,Neutral,False,False,ar,جميله والخدمه متازه وسريعه,neutral
Nawaf Yousef,5,"شفل الصدق ""شغل"" 👌🏻👌🏻",2022-12-15 16:53:20.430000+00:00,Positive,False,False,ar,شفل الصدق شغل,positive
sara,5,محمصة ومقهى مُنافسه داخلين السوق وبقوه، اثبتوا وجودهم بمعرض القهوه بالشرقيه وحطيتهم من ضمن  قائمة زيارتي للرياض، خيارات متنوعة لقهوه اليوم بالاضافه الى الهوت تشوكليت وتشوكليت مختص، المكان  هادئ ومرتب الله يوفقكم,2022-12-15 08:15:17.018000+00:00,Positive,False,False,ar,محمصه ومقهي منافسه داخلين السوق وبقوه، اثبتوا وجودهم بمعرض القهوه بالشرقيه وحطيتهم من ضمن قائمه زيارتي لرياض، خيارات متنوعه لقهوه اليوم بالاضافه الي الهوت تشوكليت وتشوكليت مختص، المكان هادئ ومرتب اله يوفقكم,positive
OMAR,5,"قهوه و محمصة مميزه لديهم انواع مختلفة من القهوه
التصميم الداخلي رائع و الكاشير عبدالرحمن بشوش و تعامله كان رائع",2022-12-14 20:06:45.600000+00:00,Positive,False,False,ar,قهوه و محمصه ميزه لديهم انواع مختلفه من القهوه التصميم الداخلي رائع و الكاشير عبدالرحمن بشوش و تعامله كان رائع,positive
يوسف احمد,1,للأسف اخذت كولمبي V60 يقولي ب30 ريال الكوب وطعمها سئ للغايه ولافيه طعم وسيئه بالمره,2022-12-13 17:51:36.265000+00:00,Negative,False,False,ar,لاسف اخذت كولمبي V60 يقولي ب30 ريال الكوب وطعمها سئ لغايه ولافيه طعم وسيئه بالمره,negative
Asayel,5,من الذ القهاوي المختصه وممتااازه جداً اول مره جيتهم باليوم الوطني وجربت v60 البُن اثيوبي وحالياً شريت منهم بوكس لاربع محاصيل القهوة فعلاً مضبوطه👍🏻,2022-12-11 22:31:42.497000+00:00,Positive,False,False,ar,من الذ القهاوي المختصه ومتازه جدا اول مره جيتهم باليوم الوطني وجربت v60 البن اثيوبي وحاليا شريت منهم بوكس لاربع محاصيل القهوه فعلا مضبوطه,positive
Rawan Fahad,1,"أحب هذا المكان وقهوتهم لكن جربت عندهم الهوت تشوكلت وحسيت سعره مبالغ فيه شوي ٢٥ غالي عليه
اتمنى لو ينزلون سعره شوي",2022-12-11 19:24:46.945000+00:00,Negative,False,False,ar,احب هذا المكان وقهوتهم لكن جربت عندهم الهوت تشوكلت وحسيت سعره مبالغ فيه شوي ٢٥ غالي عليه اتمني لو ينزلون سعره شوي,negative
Awon albariqi,1,"اشتريت من عروضكم في السناب .. وكان التوصيل اما عن طريق شركة شحن وتاخذ من يومين الى ٤ ايام ..
والحل الثاني عن طريق خزائن شتل والتوصيل ياخذ يوم
وللاسف اخترت شتل الي ما اعرف وين مكانها ولا هم على قوقل وحاطين الحي بس وسن بالضبط مو محدد ولي الان ٥ ايام بدون خبر

واتواصلت معاكم سناب وماتردون طبعا قبل البيع اهتمام وبعد البيع تسحبون

لازم تعرفون تتعاملون مع اي شركة للتوصيل هذا اذا سمعة متجركم تهمكم.
المهم تجربة لن تعاد لامعاكم ولا مع شتل وحلال عليكم المبلغ",2022-12-10 15:37:37.148000+00:00,Negative,False,False,ar,اشتريت من عروضكم في السناب وكان التوصيل اما عن طريق شركه شحن وتاخذ من يومين الي ٤ ايام والحل الثاني عن طريق خزائن شتل والتوصيل ياخذ يوم ولاسف اخترت شتل الي ما اعرف وين مكانها ولا هم علي قوقل وحاطين الحي بس وسن بالضبط مو محد ولي الان ٥ ايام بدون خبر واتواصلت معاكم سناب وماتردون طبعا قبل البيع اهتمام وبعد البيع تسحبون لازم تعرفون تعاملون مع اي شركه لتوصيل هذا اذا سمعه متجركم تهمكم المهم تجربه لن تعاد لامعاكم ولا مع شتل وحلال عليكم المبلغ,negative
Noura,1,اوڤر مايشتغل الا واحد بس !!! جلست انتظره ربع ساعه عشان يخلص طلبات ناس ثانيه واخر شي طلعت (: ضربت مشوار على الفاضي 😄😄!,2022-12-09 14:48:53.459000+00:00,Negative,False,False,ar,اوڤر مايشتغل الا واحد بس جلست انتظره ربع ساعه عشان يخلص طلبات ناس ثانيه واخر شي طلعت ضربت مشوار علي الفاضي,negative
Flavored Sw,3,"القهوة بالرأس والاسعار متوسطة
المكان كأنه مستودع حوسه وازعاج مافيه مجال تجلس تشتغل وتروق",2022-12-09 11:19:19.035000+00:00,Neutral,False,False,ar,القهوه بالراس والاسعار متوسطه المكان كانه مستودع حوسه وازعاج مافيه مجال تجلس تشتغل وتروق,neutral
Mohammed Braim,5,طلبت اونلاين من اخر عرض ابو ١٤٩ الريحة ما شاءالله تبارك الله وشكرا على الهدية ١٠٠ جرام كولومبيا. اول تجربة وان شاء الله ماهي الاخيرة,2022-12-08 14:21:47.655000+00:00,Positive,False,False,ar,طلبت اونلاين من اخر عرض ابو ١٤٩ الريحه ما شاءاله تبارك اله وشكرا علي الهديه ١٠ جرام كولومبيا اول تجربه وان شاء اله ماهي الاخيره,positive
saad fahad,5,اخذت قهوة اليوم تجربة جمييلة تقدر تجرب المحاصيل المتاحة لقهوة اليوم و عندهم تشوكليت مختص اخذت ٧٠ ٪؜ دارك طعمها لذيييذ وجودة القهوة والشوكولاتة ممتازة انصح بالتجربة.,2022-12-06 22:38:38.929000+00:00,Positive,False,False,ar,اخذت قهوه اليوم تجربه جميله تقدر تجرب المحاصيل المتاحه لقهوه اليوم و عندهم تشوكليت مختص اخذت ٧٠ ٪؜ دارك طعمها لذيذ وجوده القهوه والشوكولاته متازه انصح بالتجربه,positive
تغطيات ڤيو الرياض,5,"محمصة جداً جميله ومتنوعه واسعارها خياااال في متناول الجميع من افضل البن اللي جربته قهوة اليوم كانت خياليه ولذيذه
التقيم ١٠/١٠✔️",2022-12-06 13:26:50.815000+00:00,Positive,False,False,ar,محمصه جدا جميله ومتنوعه واسعارها خيال في متناول الجميع من افضل البن الي جربته قهوه اليوم كانت خياليه ولذيذه التقيم ١٠ ١٠,positive
Hs Music,1,السلام عليكم ، اخذت منكم عرض المحاصيل وللأسف كانت أسوء تجربة ، سمعت عنها مدح كثير عند ( مشاهير ) لكن اللي اخذته كان عكس ذلك تماماً ، اتوقع اللي يوصلهم غير اللي يوصلنا ، لان والله حمصة سيئة والله كلها عيوب للأسف ، وكتبت التعليق على نفس المنتج في موقعكم ولا نزل التعليق الى الان بعد .. الواضح ان التعليقات اللي تنتقدكم ماتتقبلونها .,2022-12-03 11:04:40.610000+00:00,Negative,False,False,ar,السلام عليكم ، اخذت منكم عرض المحاصيل ولاسف كانت اسوء تجربه ، سمعت عنها مدح كثير عند مشاهير لكن الي اخذته كان عكس ذلك تماما ، اتوقع الي يوصلهم غير الي يوصلنا ، لان واله حمصه سيئه واله كلها عيوب لاسف ، وكتبت التعليق علي نفس المنتج في موقعكم ولا نزل التعليق الي الان بعد الواضح ان التعليقات الي تنتقدكم ماتقبلونها,negative
afrah saad,5,افضل قهوة ❤️❤️,2022-12-02 16:47:55.967000+00:00,Positive,False,False,ar,افضل قهوه,positive
نايف,3,كل شي كويس عدا الخدمة،، متواضعه جداً,2022-12-02 14:41:42.404000+00:00,Neutral,False,False,ar,كل شي كويس عدا الخدمه، متواضعه جدا,neutral
Khalid waleed,5,طلبت اسبريسو بوليفار لذيذ 💆🏻‍♂️👍🏻,2022-11-29 21:38:04.066000+00:00,Positive,False,False,ar,طلبت اسبريسو بوليفار لذيذ,positive
